mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-miR-511-3p,1.0,1.0,1.0,0,1,0.0,15,26380,0.0005686125852918878,0.0
hsa-miR-511-5p,1.0,1.0,1.0,0,1,0.0,60,26380,0.002274450341167551,0.0
hsa-miR-512-3p,1.0,1.0,1.0,0,1,0.0,1312,26380,0.049734647460197116,0.0
hsa-miR-512-5p,1.0,1.0,1.0,0,1,0.0,58,26380,0.0021986353297952996,0.0
hsa-miR-513a-3p,1.0,1.0,1.0,0,1,0.0,27,26380,0.001023502653525398,0.0
hsa-miR-513a-5p,1.0,1.0,1.0,0,1,0.0,151,26380,0.005724033358605004,0.0
hsa-miR-513b-5p,1.0,1.0,1.0,0,1,0.0,48,26380,0.0018195602729340408,0.0
hsa-miR-513c-5p,1.0,1.0,1.0,0,1,0.0,48,26380,0.0018195602729340408,0.0
hsa-miR-514a-3p,1.0,1.0,1.0,0,1,0.0,90,26380,0.003411675511751327,0.0
hsa-miR-514b-5p,1.0,1.0,1.0,0,1,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-515-3p,1.0,1.0,1.0,0,1,0.0,73,26380,0.0027672479150871875,0.0
hsa-miR-515-5p,1.0,1.0,1.0,0,1,0.0,181,26380,0.006861258529188779,0.0
hsa-miR-516a-5p,1.0,1.0,1.0,0,1,0.0,711,26380,0.026952236542835482,0.0
hsa-miR-516b-5p,1.0,1.0,1.0,0,1,0.0,1480,26380,0.056103108415466264,0.0
hsa-miR-517-5p,1.0,1.0,1.0,0,1,0.0,63,26380,0.0023881728582259287,0.0
hsa-miR-517a-3p,1.0,1.0,1.0,0,1,0.0,52,26380,0.0019711902956785444,0.0
hsa-miR-517b-3p,1.0,1.0,1.0,0,1,0.0,39,26380,0.0014783927217589083,0.0
hsa-miR-517c-3p,1.0,1.0,1.0,0,1,0.0,35,26380,0.001326762699014405,0.0
hsa-miR-518a-3p,1.0,1.0,1.0,0,1,0.0,68,26380,0.002577710386656558,0.0
hsa-miR-518a-5p,1.0,1.0,1.0,0,1,0.0,125,26380,0.0047384382107657315,0.0
hsa-miR-518b,1.0,1.0,1.0,0,1,0.0,52,26380,0.0019711902956785444,0.0
hsa-miR-518c-3p,1.0,1.0,1.0,0,1,0.0,78,26380,0.0029567854435178166,0.0
hsa-miR-518c-5p,1.0,1.0,1.0,0,1,0.0,68,26380,0.002577710386656558,0.0
hsa-miR-518d-5p,1.0,1.0,1.0,0,1,0.0,61,26380,0.002312357846853677,0.0
hsa-miR-518e-3p,1.0,1.0,1.0,0,1,0.0,30,26380,0.0011372251705837756,0.0
hsa-miR-518e-5p,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-518f-3p,1.0,1.0,1.0,0,1,0.0,88,26380,0.003335860500379075,0.0
hsa-miR-518f-5p,1.0,1.0,1.0,0,1,0.0,154,26380,0.005837755875663381,0.0
hsa-miR-5193,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-5196-3p,1.0,1.0,1.0,0,1,0.0,16,26380,0.0006065200909780137,0.0
hsa-miR-519a-2-5p,1.0,1.0,1.0,0,1,0.0,103,26380,0.003904473085670963,0.0
hsa-miR-519a-3p,1.0,1.0,1.0,0,1,0.0,103,26380,0.003904473085670963,0.0
hsa-miR-519a-5p,1.0,1.0,1.0,0,1,0.0,208,26380,0.007884761182714178,0.0
hsa-miR-519b-3p,1.0,1.0,1.0,0,1,0.0,122,26380,0.004624715693707354,0.0
hsa-miR-519b-5p,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-519c-3p,1.0,1.0,1.0,0,1,0.0,85,26380,0.0032221379833206974,0.0
hsa-miR-519c-5p,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-519d-3p,1.0,1.0,1.0,0,1,0.0,153,26380,0.005799848369977255,0.0
hsa-miR-519d-5p,1.0,1.0,1.0,0,1,0.0,11,26380,0.00041698256254738437,0.0
hsa-miR-519e-3p,1.0,1.0,1.0,0,1,0.0,100,26380,0.0037907505686125853,0.0
hsa-miR-519e-5p,1.0,1.0,1.0,0,1,0.0,42,26380,0.001592115238817286,0.0
hsa-miR-520a-3p,1.0,1.0,1.0,0,1,0.0,251,26380,0.00951478392721759,0.0
hsa-miR-520a-5p,1.0,1.0,1.0,0,1,0.0,190,26380,0.007202426080363912,0.0
hsa-miR-520b-3p,1.0,1.0,1.0,0,1,0.0,119,26380,0.004510993176648976,0.0
hsa-miR-520b-5p,1.0,1.0,1.0,0,1,0.0,103,26380,0.003904473085670963,0.0
hsa-miR-520c-3p,1.0,1.0,1.0,0,1,0.0,486,26380,0.018423047763457163,0.0
hsa-miR-520c-5p,1.0,1.0,1.0,0,1,0.0,75,26380,0.002843062926459439,0.0
hsa-miR-520d-3p,1.0,1.0,1.0,0,1,0.0,105,26380,0.003980288097043215,0.0
hsa-miR-520d-5p,1.0,1.0,1.0,0,1,0.0,47,26380,0.001781652767247915,0.0
hsa-miR-520e-3p,1.0,1.0,1.0,0,1,0.0,85,26380,0.0032221379833206974,0.0
hsa-miR-520f-3p,1.0,1.0,1.0,0,1,0.0,755,26380,0.02862016679302502,0.0
hsa-miR-520g-3p,1.0,1.0,1.0,0,1,0.0,104,26380,0.003942380591357089,0.0
hsa-miR-520h,1.0,1.0,1.0,0,1,0.0,161,26380,0.006103108415466262,0.0
hsa-miR-521,1.0,1.0,1.0,0,1,0.0,24,26380,0.0009097801364670204,0.0
hsa-miR-522-3p,1.0,1.0,1.0,0,1,0.0,112,26380,0.004245640636846095,0.0
hsa-miR-522-5p,1.0,1.0,1.0,0,1,0.0,583,26380,0.02210007581501137,0.0
hsa-miR-523-3p,1.0,1.0,1.0,0,1,0.0,13,26380,0.0004927975739196361,0.0
hsa-miR-523-5p,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-524-3p,1.0,1.0,1.0,0,1,0.0,33,26380,0.0012509476876421532,0.0
hsa-miR-524-5p,1.0,1.0,1.0,0,1,0.0,72,26380,0.0027293404094010615,0.0
hsa-miR-525-3p,1.0,1.0,1.0,0,1,0.0,49,26380,0.0018574677786201668,0.0
hsa-miR-525-5p,1.0,1.0,1.0,0,1,0.0,124,26380,0.0047005307050796055,0.0
hsa-miR-526a-3p,1.0,1.0,1.0,0,1,0.0,55,26380,0.002084912812736922,0.0
hsa-miR-526a-5p,1.0,1.0,1.0,0,1,0.0,62,26380,0.0023502653525398027,0.0
hsa-miR-526b-3p,1.0,1.0,1.0,0,1,0.0,127,26380,0.0048142532221379835,0.0
hsa-miR-526b-5p,1.0,1.0,1.0,0,1,0.0,343,26380,0.013002274450341168,0.0
hsa-miR-527,1.0,1.0,1.0,0,1,0.0,49,26380,0.0018574677786201668,0.0
hsa-miR-532-3p,1.0,1.0,1.0,0,1,0.0,303,26380,0.011485974222896133,0.0
hsa-miR-532-5p,1.0,1.0,1.0,0,1,0.0,2187,26380,0.08290371493555725,0.0
hsa-miR-539-3p,1.0,1.0,1.0,0,1,0.0,1067,26380,0.04044730856709629,0.0
hsa-miR-539-5p,1.0,1.0,1.0,0,1,0.0,353,26380,0.013381349507202427,0.0
hsa-miR-541-3p,1.0,1.0,1.0,0,1,0.0,69,26380,0.002615617892342684,0.0
hsa-miR-542-3p,1.0,1.0,1.0,0,1,0.0,1474,26380,0.05587566338134951,0.0
hsa-miR-542-5p,1.0,1.0,1.0,0,1,0.0,954,26380,0.03616376042456406,0.0
hsa-miR-543,1.0,1.0,1.0,0,1,0.0,323,26380,0.01224412433661865,0.0
hsa-miR-544a,1.0,1.0,1.0,0,1,0.0,551,26380,0.020887035633055346,0.0
hsa-miR-545-3p,1.0,1.0,1.0,0,1,0.0,288,26380,0.010917361637604246,0.0
hsa-miR-545-5p,1.0,1.0,1.0,0,1,0.0,190,26380,0.007202426080363912,0.0
hsa-miR-548a-3p,1.0,1.0,1.0,0,1,0.0,78,26380,0.0029567854435178166,0.0
hsa-miR-548a-5p,1.0,1.0,1.0,0,1,0.0,87,26380,0.0032979529946929494,0.0
hsa-miR-548aa,1.0,1.0,1.0,0,1,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-548ab,1.0,1.0,1.0,0,1,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-548ad-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-548ag,1.0,1.0,1.0,0,1,0.0,16,26380,0.0006065200909780137,0.0
hsa-miR-548ah-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-548ah-5p,1.0,1.0,1.0,0,1,0.0,361,26380,0.013684609552691433,0.0
hsa-miR-548ak,1.0,1.0,1.0,0,1,0.0,130,26380,0.004927975739196361,0.0
hsa-miR-548am-5p,1.0,1.0,1.0,0,1,0.0,133,26380,0.005041698256254739,0.0
hsa-miR-548ao-5p,1.0,1.0,1.0,0,1,0.0,15,26380,0.0005686125852918878,0.0
hsa-miR-548ap-5p,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-548aq-3p,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-548at-5p,1.0,1.0,1.0,0,1,0.0,40,26380,0.001516300227445034,0.0
hsa-miR-548au-5p,1.0,1.0,1.0,0,1,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-548ay-5p,1.0,1.0,1.0,0,1,0.0,91,26380,0.0034495830174374525,0.0
hsa-miR-548az-3p,1.0,1.0,1.0,0,1,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-548az-5p,1.0,1.0,1.0,0,1,0.0,78,26380,0.0029567854435178166,0.0
hsa-miR-548b-3p,1.0,1.0,1.0,0,1,0.0,80,26380,0.003032600454890068,0.0
hsa-miR-548b-5p,1.0,1.0,1.0,0,1,0.0,52,26380,0.0019711902956785444,0.0
hsa-miR-548ba,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-548bc,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-548c-5p,1.0,1.0,1.0,0,1,0.0,209,26380,0.007922668688400303,0.0
hsa-miR-548d-3p,1.0,1.0,1.0,0,1,0.0,42,26380,0.001592115238817286,0.0
hsa-miR-548d-5p,1.0,1.0,1.0,0,1,0.0,350,26380,0.013267626990144048,0.0
hsa-miR-548e-3p,1.0,1.0,1.0,0,1,0.0,467,26380,0.017702805155420772,0.0
hsa-miR-548e-5p,1.0,1.0,1.0,0,1,0.0,22,26380,0.0008339651250947687,0.0
hsa-miR-548f-3p,1.0,1.0,1.0,0,1,0.0,19,26380,0.0007202426080363912,0.0
hsa-miR-548h-3p,1.0,1.0,1.0,0,1,0.0,34,26380,0.001288855193328279,0.0
hsa-miR-548h-5p,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-548i,1.0,1.0,1.0,0,1,0.0,118,26380,0.00447308567096285,0.0
hsa-miR-548j-5p,1.0,1.0,1.0,0,1,0.0,299,26380,0.01133434420015163,0.0
hsa-miR-548k,1.0,1.0,1.0,0,1,0.0,643,26380,0.024374526156178924,0.0
hsa-miR-548l,1.0,1.0,1.0,0,1,0.0,191,26380,0.007240333586050038,0.0
hsa-miR-548n,1.0,1.0,1.0,0,1,0.0,18,26380,0.0006823351023502654,0.0
hsa-miR-548o-3p,1.0,1.0,1.0,0,1,0.0,371,26380,0.014063684609552691,0.0
hsa-miR-548o-5p,1.0,1.0,1.0,0,1,0.0,135,26380,0.00511751326762699,0.0
hsa-miR-548q,1.0,1.0,1.0,0,1,0.0,65,26380,0.0024639878695981803,0.0
hsa-miR-548t-3p,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-548v,1.0,1.0,1.0,0,1,0.0,54,26380,0.002047005307050796,0.0
hsa-miR-548w,1.0,1.0,1.0,0,1,0.0,284,26380,0.010765731614859742,0.0
hsa-miR-548y,1.0,1.0,1.0,0,1,0.0,196,26380,0.007429871114480667,0.0
hsa-miR-548z,1.0,1.0,1.0,0,1,0.0,34,26380,0.001288855193328279,0.0
hsa-miR-550a-3-5p,1.0,1.0,1.0,0,1,0.0,497,26380,0.01884003032600455,0.0
hsa-miR-550a-3p,1.0,1.0,1.0,0,1,0.0,517,26380,0.019598180439727067,0.0
hsa-miR-550a-5p,1.0,1.0,1.0,0,1,0.0,653,26380,0.024753601213040183,0.0
hsa-miR-550b-2-5p,1.0,1.0,1.0,0,1,0.0,48,26380,0.0018195602729340408,0.0
hsa-miR-551b-3p,1.0,1.0,1.0,0,1,0.0,96,26380,0.0036391205458680817,0.0
hsa-miR-551b-5p,1.0,1.0,1.0,0,1,0.0,65,26380,0.0024639878695981803,0.0
hsa-miR-552-3p,1.0,1.0,1.0,0,1,0.0,20,26380,0.000758150113722517,0.0
hsa-miR-552-5p,1.0,1.0,1.0,0,1,0.0,178,26380,0.006747536012130402,0.0
hsa-miR-556-3p,1.0,1.0,1.0,0,1,0.0,41,26380,0.0015542077331311599,0.0
hsa-miR-556-5p,1.0,1.0,1.0,0,1,0.0,52,26380,0.0019711902956785444,0.0
hsa-miR-557,1.0,1.0,1.0,0,1,0.0,121,26380,0.004586808188021228,0.0
hsa-miR-5579-3p,1.0,1.0,1.0,0,1,0.0,32,26380,0.0012130401819560274,0.0
hsa-miR-5579-5p,1.0,1.0,1.0,0,1,0.0,39,26380,0.0014783927217589083,0.0
hsa-miR-558,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-5581-3p,1.0,1.0,1.0,0,1,0.0,228,26380,0.008642911296436694,0.0
hsa-miR-5582-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-5585-3p,1.0,1.0,1.0,0,1,0.0,38,26380,0.0014404852160727823,0.0
hsa-miR-5586-3p,1.0,1.0,1.0,0,1,0.0,33,26380,0.0012509476876421532,0.0
hsa-miR-5587-5p,1.0,1.0,1.0,0,1,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-559,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-561-3p,1.0,1.0,1.0,0,1,0.0,20,26380,0.000758150113722517,0.0
hsa-miR-561-5p,1.0,1.0,1.0,0,1,0.0,1288,26380,0.0488248673237301,0.0
hsa-miR-562,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-567,1.0,1.0,1.0,0,1,0.0,51,26380,0.0019332827899924184,0.0
hsa-miR-5680,1.0,1.0,1.0,0,1,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-5682,1.0,1.0,1.0,0,1,0.0,213,26380,0.008074298711144807,0.0
hsa-miR-5683,1.0,1.0,1.0,0,1,0.0,62,26380,0.0023502653525398027,0.0
hsa-miR-5688,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-5690,1.0,1.0,1.0,0,1,0.0,40,26380,0.001516300227445034,0.0
hsa-miR-5699-3p,1.0,1.0,1.0,0,1,0.0,92,26380,0.0034874905231235785,0.0
hsa-miR-5699-5p,1.0,1.0,1.0,0,1,0.0,49,26380,0.0018574677786201668,0.0
hsa-miR-570-3p,1.0,1.0,1.0,0,1,0.0,157,26380,0.005951478392721759,0.0
hsa-miR-5701,1.0,1.0,1.0,0,1,0.0,63,26380,0.0023881728582259287,0.0
hsa-miR-571,1.0,1.0,1.0,0,1,0.0,227,26380,0.00860500379075057,0.0
hsa-miR-572,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-573,1.0,1.0,1.0,0,1,0.0,183,26380,0.006937073540561031,0.0
hsa-miR-574-3p,1.0,1.0,1.0,0,1,0.0,740,26380,0.028051554207733132,0.0
hsa-miR-574-5p,1.0,1.0,1.0,0,1,0.0,3516,26380,0.1332827899924185,0.0
hsa-miR-576-3p,1.0,1.0,1.0,0,1,0.0,2205,26380,0.0835860500379075,0.0
hsa-miR-576-5p,1.0,1.0,1.0,0,1,0.0,1031,26380,0.039082638362395755,0.0
hsa-miR-577,1.0,1.0,1.0,0,1,0.0,330,26380,0.012509476876421531,0.0
hsa-miR-579-3p,1.0,1.0,1.0,0,1,0.0,388,26380,0.01470811220621683,0.0
hsa-miR-579-5p,1.0,1.0,1.0,0,1,0.0,56,26380,0.0021228203184230476,0.0
hsa-miR-580-3p,1.0,1.0,1.0,0,1,0.0,130,26380,0.004927975739196361,0.0
hsa-miR-582-3p,1.0,1.0,1.0,0,1,0.0,823,26380,0.031197877179681578,0.0
hsa-miR-582-5p,1.0,1.0,1.0,0,1,0.0,1816,26380,0.06884003032600455,0.0
hsa-miR-584-3p,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-584-5p,1.0,1.0,1.0,0,1,0.0,1761,26380,0.06675511751326763,0.0
hsa-miR-585-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-589-3p,1.0,1.0,1.0,0,1,0.0,703,26380,0.026648976497346474,0.0
hsa-miR-589-5p,1.0,1.0,1.0,0,1,0.0,1887,26380,0.07153146322971948,0.0
hsa-miR-590-3p,1.0,1.0,1.0,0,1,0.0,752,26380,0.02850644427596664,0.0
hsa-miR-590-5p,1.0,1.0,1.0,0,1,0.0,861,26380,0.03263836239575436,0.0
hsa-miR-591,1.0,1.0,1.0,0,1,0.0,183,26380,0.006937073540561031,0.0
hsa-miR-592,1.0,1.0,1.0,0,1,0.0,1124,26380,0.04260803639120546,0.0
hsa-miR-593-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-597-3p,1.0,1.0,1.0,0,1,0.0,106,26380,0.004018195602729341,0.0
hsa-miR-597-5p,1.0,1.0,1.0,0,1,0.0,952,26380,0.03608794541319181,0.0
hsa-miR-598-3p,1.0,1.0,1.0,0,1,0.0,635,26380,0.024071266110689916,0.0
hsa-miR-598-5p,1.0,1.0,1.0,0,1,0.0,254,26380,0.009628506444275967,0.0
hsa-miR-601,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-603,1.0,1.0,1.0,0,1,0.0,202,26380,0.0076573161485974225,0.0
hsa-miR-605-3p,1.0,1.0,1.0,0,1,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-605-5p,1.0,1.0,1.0,0,1,0.0,44,26380,0.0016679302501895375,0.0
hsa-miR-608,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-610,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-612,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-615-3p,1.0,1.0,1.0,0,1,0.0,475,26380,0.01800606520090978,0.0
hsa-miR-615-5p,1.0,1.0,1.0,0,1,0.0,101,26380,0.0038286580742987113,0.0
hsa-miR-616-3p,1.0,1.0,1.0,0,1,0.0,80,26380,0.003032600454890068,0.0
hsa-miR-616-5p,1.0,1.0,1.0,0,1,0.0,166,26380,0.0062926459438968916,0.0
hsa-miR-618,1.0,1.0,1.0,0,1,0.0,320,26380,0.012130401819560273,0.0
hsa-miR-619-5p,1.0,1.0,1.0,0,1,0.0,760,26380,0.02880970432145565,0.0
hsa-miR-622,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-624-3p,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-624-5p,1.0,1.0,1.0,0,1,0.0,699,26380,0.02649734647460197,0.0
hsa-miR-625-3p,1.0,1.0,1.0,0,1,0.0,469,26380,0.017778620166793026,0.0
hsa-miR-625-5p,1.0,1.0,1.0,0,1,0.0,3631,26380,0.13764215314632297,0.0
hsa-miR-627-5p,1.0,1.0,1.0,0,1,0.0,503,26380,0.019067475360121305,0.0
hsa-miR-628-3p,1.0,1.0,1.0,0,1,0.0,328,26380,0.012433661865049279,0.0
hsa-miR-628-5p,1.0,1.0,1.0,0,1,0.0,821,26380,0.031122062168309324,0.0
hsa-miR-629-3p,1.0,1.0,1.0,0,1,0.0,165,26380,0.0062547384382107656,0.0
hsa-miR-629-5p,1.0,1.0,1.0,0,1,0.0,1600,26380,0.060652009097801364,0.0
hsa-miR-630,1.0,1.0,1.0,0,1,0.0,94,26380,0.00356330553449583,0.0
hsa-miR-636,1.0,1.0,1.0,0,1,0.0,316,26380,0.011978771796815769,0.0
hsa-miR-638,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-639,1.0,1.0,1.0,0,1,0.0,19,26380,0.0007202426080363912,0.0
hsa-miR-641,1.0,1.0,1.0,0,1,0.0,1134,26380,0.04298711144806672,0.0
hsa-miR-642a-3p,1.0,1.0,1.0,0,1,0.0,122,26380,0.004624715693707354,0.0
hsa-miR-642a-5p,1.0,1.0,1.0,0,1,0.0,486,26380,0.018423047763457163,0.0
hsa-miR-642b-3p,1.0,1.0,1.0,0,1,0.0,28,26380,0.0010614101592115238,0.0
hsa-miR-642b-5p,1.0,1.0,1.0,0,1,0.0,109,26380,0.004131918119787718,0.0
hsa-miR-643,1.0,1.0,1.0,0,1,0.0,106,26380,0.004018195602729341,0.0
hsa-miR-648,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6500-3p,1.0,1.0,1.0,0,1,0.0,113,26380,0.004283548142532221,0.0
hsa-miR-6503-3p,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-6505-5p,1.0,1.0,1.0,0,1,0.0,56,26380,0.0021228203184230476,0.0
hsa-miR-6507-5p,1.0,1.0,1.0,0,1,0.0,131,26380,0.004965883244882487,0.0
hsa-miR-651-5p,1.0,1.0,1.0,0,1,0.0,623,26380,0.023616376042456408,0.0
hsa-miR-6511a-3p,1.0,1.0,1.0,0,1,0.0,146,26380,0.005534495830174375,0.0
hsa-miR-6511b-3p,1.0,1.0,1.0,0,1,0.0,60,26380,0.002274450341167551,0.0
hsa-miR-6511b-5p,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-6514-5p,1.0,1.0,1.0,0,1,0.0,138,26380,0.005231235784685368,0.0
hsa-miR-6515-5p,1.0,1.0,1.0,0,1,0.0,27,26380,0.001023502653525398,0.0
hsa-miR-6516-3p,1.0,1.0,1.0,0,1,0.0,260,26380,0.009855951478392721,0.0
hsa-miR-6516-5p,1.0,1.0,1.0,0,1,0.0,212,26380,0.008036391205458682,0.0
hsa-miR-652-3p,1.0,1.0,1.0,0,1,0.0,3078,26380,0.11667930250189537,0.0
hsa-miR-652-5p,1.0,1.0,1.0,0,1,0.0,63,26380,0.0023881728582259287,0.0
hsa-miR-653-3p,1.0,1.0,1.0,0,1,0.0,437,26380,0.016565579984836997,0.0
hsa-miR-653-5p,1.0,1.0,1.0,0,1,0.0,250,26380,0.009476876421531463,0.0
hsa-miR-654-3p,1.0,1.0,1.0,0,1,0.0,895,26380,0.03392721758908264,0.0
hsa-miR-654-5p,1.0,1.0,1.0,0,1,0.0,149,26380,0.005648218347232752,0.0
hsa-miR-655-3p,1.0,1.0,1.0,0,1,0.0,59,26380,0.002236542835481425,0.0
hsa-miR-655-5p,1.0,1.0,1.0,0,1,0.0,50,26380,0.0018953752843062926,0.0
hsa-miR-656-3p,1.0,1.0,1.0,0,1,0.0,25,26380,0.0009476876421531463,0.0
hsa-miR-656-5p,1.0,1.0,1.0,0,1,0.0,742,26380,0.028127369219105382,0.0
hsa-miR-657,1.0,1.0,1.0,0,1,0.0,35,26380,0.001326762699014405,0.0
hsa-miR-659-5p,1.0,1.0,1.0,0,1,0.0,39,26380,0.0014783927217589083,0.0
hsa-miR-660-3p,1.0,1.0,1.0,0,1,0.0,48,26380,0.0018195602729340408,0.0
hsa-miR-660-5p,1.0,1.0,1.0,0,1,0.0,1434,26380,0.05435936315390447,0.0
hsa-miR-661,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-663a,1.0,1.0,1.0,0,1,0.0,12,26380,0.0004548900682335102,0.0
hsa-miR-664a-3p,1.0,1.0,1.0,0,1,0.0,454,26380,0.01721000758150114,0.0
hsa-miR-664a-5p,1.0,1.0,1.0,0,1,0.0,224,26380,0.00849128127369219,0.0
hsa-miR-664b-3p,1.0,1.0,1.0,0,1,0.0,901,26380,0.03415466262319939,0.0
hsa-miR-664b-5p,1.0,1.0,1.0,0,1,0.0,95,26380,0.003601213040181956,0.0
hsa-miR-665,1.0,1.0,1.0,0,1,0.0,124,26380,0.0047005307050796055,0.0
hsa-miR-668-3p,1.0,1.0,1.0,0,1,0.0,72,26380,0.0027293404094010615,0.0
hsa-miR-670-3p,1.0,1.0,1.0,0,1,0.0,236,26380,0.0089461713419257,0.0
hsa-miR-670-5p,1.0,1.0,1.0,0,1,0.0,96,26380,0.0036391205458680817,0.0
hsa-miR-671-3p,1.0,1.0,1.0,0,1,0.0,934,26380,0.035405610310841544,0.0
hsa-miR-671-5p,1.0,1.0,1.0,0,1,0.0,3267,26380,0.12384382107657316,0.0
hsa-miR-6720-5p,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-6721-5p,1.0,1.0,1.0,0,1,0.0,228,26380,0.008642911296436694,0.0
hsa-miR-6724-5p,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-6726-3p,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-6727-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6727-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6728-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6729-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6734-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6735-5p,1.0,1.0,1.0,0,1,0.0,63,26380,0.0023881728582259287,0.0
hsa-miR-6741-3p,1.0,1.0,1.0,0,1,0.0,84,26380,0.003184230477634572,0.0
hsa-miR-6744-5p,1.0,1.0,1.0,0,1,0.0,8,26380,0.00030326004548900684,0.0
hsa-miR-6747-3p,1.0,1.0,1.0,0,1,0.0,65,26380,0.0024639878695981803,0.0
hsa-miR-6748-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-675-3p,1.0,1.0,1.0,0,1,0.0,75,26380,0.002843062926459439,0.0
hsa-miR-675-5p,1.0,1.0,1.0,0,1,0.0,152,26380,0.005761940864291129,0.0
hsa-miR-6750-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6751-5p,1.0,1.0,1.0,0,1,0.0,33,26380,0.0012509476876421532,0.0
hsa-miR-6757-3p,1.0,1.0,1.0,0,1,0.0,97,26380,0.0036770280515542077,0.0
hsa-miR-676-3p,1.0,1.0,1.0,0,1,0.0,20,26380,0.000758150113722517,0.0
hsa-miR-6761-5p,1.0,1.0,1.0,0,1,0.0,198,26380,0.0075056861258529185,0.0
